complex_id,ba_value,ba_measure,ligand_id,protein_id,pdb_id,pdb_lignum,target_chain
davisBC024343,6.187086643,KIKD,davisDC000057,davisPT000122,,###,#
davisBC024344,6.522878745,KIKD,davisDC000057,davisPT000260,,###,#
davisBC024345,7.244125144,KIKD,davisDC000057,davisPT000069,,###,#
davisBC024346,7.537602002,KIKD,davisDC000057,davisPT000342,,###,#
davisBC024347,5.886056648,KIKD,davisDC000057,davisPT000165,,###,#
davisBC024348,6.026872146,KIKD,davisDC000057,davisPT000307,,###,#
davisBC024349,5.585026652,KIKD,davisDC000057,davisPT000037,,###,#
davisBC024350,5.0,KIKD,davisDC000057,davisPT000170,,###,#
davisBC024351,5.698970004,KIKD,davisDC000057,davisPT000009,,###,#
davisBC024352,6.356547324,KIKD,davisDC000057,davisPT000089,,###,#
davisBC024353,5.0,KIKD,davisDC000057,davisPT000340,,###,#
davisBC024354,5.638272164,KIKD,davisDC000057,davisPT000182,,###,#
davisBC024355,6.795880017,KIKD,davisDC000057,davisPT000081,,###,#
davisBC024356,5.013228266,KIKD,davisDC000057,davisPT000217,,###,#
davisBC024357,7.920818754,KIKD,davisDC000057,davisPT000388,,###,#
davisBC024358,7.48148606,KIKD,davisDC000057,davisPT000156,,###,#
davisBC024359,5.853871964,KIKD,davisDC000057,davisPT000343,,###,#
davisBC024360,7.337242168,KIKD,davisDC000057,davisPT000151,,###,#
davisBC024361,7.522878745,KIKD,davisDC000057,davisPT000008,,###,#
davisBC024362,5.537602002,KIKD,davisDC000057,davisPT000100,,###,#
davisBC024363,5.0,KIKD,davisDC000057,davisPT000325,,###,#
davisBC024364,5.0,KIKD,davisDC000057,davisPT000256,,###,#
davisBC024365,5.958607315,KIKD,davisDC000057,davisPT000196,,###,#
davisBC024366,5.657577319,KIKD,davisDC000057,davisPT000191,,###,#
davisBC024367,5.055517328,KIKD,davisDC000057,davisPT000306,,###,#
davisBC024368,8.619788758,KIKD,davisDC000057,davisPT000057,,###,#
davisBC024369,7.721246399,KIKD,davisDC000057,davisPT000074,,###,#
davisBC024370,5.0,KIKD,davisDC000057,davisPT000323,,###,#
davisBC024371,5.236572006,KIKD,davisDC000057,davisPT000365,,###,#
davisBC024372,6.744727495,KIKD,davisDC000057,davisPT000235,,###,#
davisBC024373,6.853871964,KIKD,davisDC000057,davisPT000085,,###,#
davisBC024374,7.769551079,KIKD,davisDC000057,davisPT000213,,###,#
davisBC024375,6.13076828,KIKD,davisDC000057,davisPT000374,,###,#
davisBC024376,7.619788758,KIKD,davisDC000057,davisPT000208,,###,#
davisBC024377,7.823908741,KIKD,davisDC000057,davisPT000109,,###,#
davisBC024378,6.366531544,KIKD,davisDC000057,davisPT000314,,###,#
davisBC024379,7.769551079,KIKD,davisDC000057,davisPT000348,,###,#
davisBC024380,7.142667504,KIKD,davisDC000057,davisPT000061,,###,#
davisBC024381,5.0,KIKD,davisDC000057,davisPT000116,,###,#
davisBC024382,7.031517051,KIKD,davisDC000057,davisPT000023,,###,#
davisBC024383,6.886056648,KIKD,davisDC000057,davisPT000121,,###,#
davisBC024384,6.823908741,KIKD,davisDC000057,davisPT000130,,###,#
davisBC024385,6.259637311,KIKD,davisDC000057,davisPT000296,,###,#
davisBC024386,5.522878745,KIKD,davisDC000057,davisPT000347,,###,#
davisBC024387,5.0,KIKD,davisDC000057,davisPT000195,,###,#
davisBC024388,5.0,KIKD,davisDC000057,davisPT000337,,###,#
davisBC024389,7.795880017,KIKD,davisDC000057,davisPT000424,,###,#
davisBC024390,5.0,KIKD,davisDC000057,davisPT000049,,###,#
davisBC024391,5.0,KIKD,davisDC000057,davisPT000005,,###,#
davisBC024392,7.318758763,KIKD,davisDC000057,davisPT000084,,###,#
davisBC024393,6.744727495,KIKD,davisDC000057,davisPT000379,,###,#
davisBC024394,7.0,KIKD,davisDC000057,davisPT000252,,###,#
davisBC024395,6.387216143,KIKD,davisDC000057,davisPT000260,,###,#
davisBC024396,5.0,KIKD,davisDC000057,davisPT000349,,###,#
davisBC024397,5.698970004,KIKD,davisDC000057,davisPT000077,,###,#
davisBC024398,7.698970004,KIKD,davisDC000057,davisPT000297,,###,#
davisBC024399,7.853871964,KIKD,davisDC000057,davisPT000198,,###,#
davisBC024400,6.769551079,KIKD,davisDC000057,davisPT000200,,###,#
davisBC024401,6.823908741,KIKD,davisDC000057,davisPT000199,,###,#
davisBC024402,6.721246399,KIKD,davisDC000057,davisPT000338,,###,#
davisBC024403,9.022276395,KIKD,davisDC000057,davisPT000233,,###,#
davisBC024404,7.721246399,KIKD,davisDC000057,davisPT000068,,###,#
davisBC024405,5.431798276,KIKD,davisDC000057,davisPT000040,,###,#
davisBC024406,5.721246399,KIKD,davisDC000057,davisPT000011,,###,#
davisBC024407,6.008773924,KIKD,davisDC000057,davisPT000155,,###,#
davisBC024408,7.13667714,KIKD,davisDC000057,davisPT000081,,###,#
davisBC024409,5.0,KIKD,davisDC000057,davisPT000142,,###,#
davisBC024410,6.958607315,KIKD,davisDC000057,davisPT000128,,###,#
davisBC024411,6.48148606,KIKD,davisDC000057,davisPT000138,,###,#
davisBC024412,5.795880017,KIKD,davisDC000057,davisPT000025,,###,#
davisBC024413,5.455931956,KIKD,davisDC000057,davisPT000224,,###,#
davisBC024414,5.920818754,KIKD,davisDC000057,davisPT000356,,###,#
davisBC024415,5.0,KIKD,davisDC000057,davisPT000072,,###,#
davisBC024416,5.744727495,KIKD,davisDC000057,davisPT000205,,###,#
davisBC024417,7.346787486,KIKD,davisDC000057,davisPT000036,,###,#
davisBC024418,5.0,KIKD,davisDC000057,davisPT000027,,###,#
davisBC024419,7.468521083,KIKD,davisDC000057,davisPT000288,,###,#
davisBC024420,7.568636236,KIKD,davisDC000057,davisPT000237,,###,#
davisBC024421,6.107905397,KIKD,davisDC000057,davisPT000257,,###,#
davisBC024422,5.0,KIKD,davisDC000057,davisPT000236,,###,#
davisBC024423,7.15490196,KIKD,davisDC000057,davisPT000052,,###,#
davisBC024424,5.958607315,KIKD,davisDC000057,davisPT000392,,###,#
davisBC024425,6.214670165,KIKD,davisDC000057,davisPT000147,,###,#
davisBC024426,6.148741651,KIKD,davisDC000057,davisPT000262,,###,#
davisBC024427,5.0,KIKD,davisDC000057,davisPT000120,,###,#
davisBC024428,6.823908741,KIKD,davisDC000057,davisPT000211,,###,#
davisBC024429,6.795880017,KIKD,davisDC000057,davisPT000105,,###,#
davisBC024430,6.036212173,KIKD,davisDC000057,davisPT000404,,###,#
davisBC024431,8.086186148,KIKD,davisDC000057,davisPT000048,,###,#
davisBC024432,5.236572006,KIKD,davisDC000057,davisPT000294,,###,#
davisBC024433,5.455931956,KIKD,davisDC000057,davisPT000372,,###,#
davisBC024434,6.721246399,KIKD,davisDC000057,davisPT000293,,###,#
davisBC024435,5.148741651,KIKD,davisDC000057,davisPT000212,,###,#
davisBC024436,5.0,KIKD,davisDC000057,davisPT000207,,###,#
davisBC024437,5.366531544,KIKD,davisDC000057,davisPT000041,,###,#
davisBC024438,5.0,KIKD,davisDC000057,davisPT000163,,###,#
davisBC024439,7.568636236,KIKD,davisDC000057,davisPT000119,,###,#
davisBC024440,5.0,KIKD,davisDC000057,davisPT000022,,###,#
davisBC024441,6.552841969,KIKD,davisDC000057,davisPT000383,,###,#
davisBC024442,6.200659451,KIKD,davisDC000057,davisPT000390,,###,#
davisBC024443,5.0,KIKD,davisDC000057,davisPT000097,,###,#
davisBC024444,8.494850022,KIKD,davisDC000057,davisPT000250,,###,#
davisBC024445,5.721246399,KIKD,davisDC000057,davisPT000378,,###,#
davisBC024446,5.886056648,KIKD,davisDC000057,davisPT000140,,###,#
davisBC024447,5.142667504,KIKD,davisDC000057,davisPT000375,,###,#
davisBC024448,6.508638306,KIKD,davisDC000057,davisPT000316,,###,#
davisBC024449,7.408935393,KIKD,davisDC000057,davisPT000052,,###,#
davisBC024450,6.468521083,KIKD,davisDC000057,davisPT000396,,###,#
davisBC024451,8.958607315,KIKD,davisDC000057,davisPT000179,,###,#
davisBC024452,5.537602002,KIKD,davisDC000057,davisPT000137,,###,#
davisBC024453,5.721246399,KIKD,davisDC000057,davisPT000171,,###,#
davisBC024454,5.0,KIKD,davisDC000057,davisPT000062,,###,#
davisBC024455,5.0,KIKD,davisDC000057,davisPT000063,,###,#
davisBC024456,6.318758763,KIKD,davisDC000057,davisPT000247,,###,#
davisBC024457,5.0,KIKD,davisDC000057,davisPT000112,,###,#
davisBC024458,5.853871964,KIKD,davisDC000057,davisPT000405,,###,#
davisBC024459,5.0,KIKD,davisDC000057,davisPT000001,,###,#
davisBC024460,5.0,KIKD,davisDC000057,davisPT000058,,###,#
davisBC024461,7.113509275,KIKD,davisDC000057,davisPT000020,,###,#
davisBC024462,5.537602002,KIKD,davisDC000057,davisPT000210,,###,#
davisBC024463,5.920818754,KIKD,davisDC000057,davisPT000402,,###,#
davisBC024464,5.552841969,KIKD,davisDC000057,davisPT000376,,###,#
davisBC024465,5.318758763,KIKD,davisDC000057,davisPT000153,,###,#
davisBC024466,8.698970004,KIKD,davisDC000057,davisPT000177,,###,#
davisBC024467,6.124938737,KIKD,davisDC000057,davisPT000369,,###,#
davisBC024468,9.031517051,KIKD,davisDC000057,davisPT000386,,###,#
davisBC024469,6.769551079,KIKD,davisDC000057,davisPT000382,,###,#
davisBC024470,5.0,KIKD,davisDC000057,davisPT000033,,###,#
davisBC024471,5.0,KIKD,davisDC000057,davisPT000202,,###,#
davisBC024472,6.455931956,KIKD,davisDC000057,davisPT000096,,###,#
davisBC024473,5.0,KIKD,davisDC000057,davisPT000225,,###,#
davisBC024474,5.795880017,KIKD,davisDC000057,davisPT000272,,###,#
davisBC024475,5.366531544,KIKD,davisDC000057,davisPT000298,,###,#
davisBC024476,5.721246399,KIKD,davisDC000057,davisPT000148,,###,#
davisBC024477,5.0,KIKD,davisDC000057,davisPT000028,,###,#
davisBC024478,5.0,KIKD,davisDC000057,davisPT000149,,###,#
davisBC024479,6.677780705,KIKD,davisDC000057,davisPT000319,,###,#
davisBC024480,5.0,KIKD,davisDC000057,davisPT000060,,###,#
davisBC024481,5.0,KIKD,davisDC000057,davisPT000320,,###,#
davisBC024482,5.698970004,KIKD,davisDC000057,davisPT000353,,###,#
davisBC024483,8.958607315,KIKD,davisDC000057,davisPT000132,,###,#
davisBC024484,5.552841969,KIKD,davisDC000057,davisPT000415,,###,#
davisBC024485,6.823908741,KIKD,davisDC000057,davisPT000003,,###,#
davisBC024486,7.008773924,KIKD,davisDC000057,davisPT000360,,###,#
davisBC024487,7.48148606,KIKD,davisDC000057,davisPT000172,,###,#
davisBC024488,7.30980392,KIKD,davisDC000057,davisPT000420,,###,#
davisBC024489,6.619788758,KIKD,davisDC000057,davisPT000098,,###,#
davisBC024490,5.0,KIKD,davisDC000057,davisPT000228,,###,#
davisBC024491,6.259637311,KIKD,davisDC000057,davisPT000174,,###,#
davisBC024492,6.698970004,KIKD,davisDC000057,davisPT000395,,###,#
davisBC024493,5.677780705,KIKD,davisDC000057,davisPT000268,,###,#
davisBC024494,6.522878745,KIKD,davisDC000057,davisPT000280,,###,#
davisBC024495,6.638272164,KIKD,davisDC000057,davisPT000188,,###,#
davisBC024496,6.387216143,KIKD,davisDC000057,davisPT000362,,###,#
davisBC024497,5.744727495,KIKD,davisDC000057,davisPT000312,,###,#
davisBC024498,7.958607315,KIKD,davisDC000057,davisPT000143,,###,#
davisBC024499,6.886056648,KIKD,davisDC000057,davisPT000324,,###,#
davisBC024500,5.920818754,KIKD,davisDC000057,davisPT000286,,###,#
davisBC024501,5.356547324,KIKD,davisDC000057,davisPT000029,,###,#
davisBC024502,8.30980392,KIKD,davisDC000057,davisPT000193,,###,#
davisBC024503,6.853871964,KIKD,davisDC000057,davisPT000113,,###,#
davisBC024504,7.886056648,KIKD,davisDC000057,davisPT000259,,###,#
davisBC024505,7.568636236,KIKD,davisDC000057,davisPT000092,,###,#
davisBC024506,5.958607315,KIKD,davisDC000057,davisPT000203,,###,#
davisBC024507,5.795880017,KIKD,davisDC000057,davisPT000220,,###,#
davisBC024508,5.397940009,KIKD,davisDC000057,davisPT000341,,###,#
davisBC024509,8.26760624,KIKD,davisDC000057,davisPT000076,,###,#
davisBC024510,5.920818754,KIKD,davisDC000057,davisPT000055,,###,#
davisBC024511,6.251811973,KIKD,davisDC000057,davisPT000115,,###,#
davisBC024512,7.958607315,KIKD,davisDC000057,davisPT000219,,###,#
davisBC024513,7.356547324,KIKD,davisDC000057,davisPT000352,,###,#
davisBC024514,5.0,KIKD,davisDC000057,davisPT000187,,###,#
davisBC024515,7.301029996,KIKD,davisDC000057,davisPT000333,,###,#
davisBC024516,6.167491087,KIKD,davisDC000057,davisPT000173,,###,#
davisBC024517,6.327902142,KIKD,davisDC000057,davisPT000227,,###,#
davisBC024518,5.283996656,KIKD,davisDC000057,davisPT000216,,###,#
davisBC024519,6.420216403,KIKD,davisDC000057,davisPT000164,,###,#
davisBC024520,5.0,KIKD,davisDC000057,davisPT000065,,###,#
davisBC024521,5.0,KIKD,davisDC000057,davisPT000169,,###,#
davisBC024522,5.0,KIKD,davisDC000057,davisPT000367,,###,#
davisBC024523,5.0,KIKD,davisDC000057,davisPT000051,,###,#
davisBC024524,6.958607315,KIKD,davisDC000057,davisPT000167,,###,#
davisBC024525,5.958607315,KIKD,davisDC000057,davisPT000406,,###,#
davisBC024526,5.0,KIKD,davisDC000057,davisPT000087,,###,#
davisBC024527,5.677780705,KIKD,davisDC000057,davisPT000094,,###,#
davisBC024528,5.698970004,KIKD,davisDC000057,davisPT000016,,###,#
davisBC024529,6.096910013,KIKD,davisDC000057,davisPT000271,,###,#
davisBC024530,7.638272164,KIKD,davisDC000057,davisPT000377,,###,#
davisBC024531,6.958607315,KIKD,davisDC000057,davisPT000299,,###,#
davisBC024532,5.0,KIKD,davisDC000057,davisPT000234,,###,#
davisBC024533,7.091514981,KIKD,davisDC000057,davisPT000114,,###,#
davisBC024534,7.356547324,KIKD,davisDC000057,davisPT000229,,###,#
davisBC024535,6.236572006,KIKD,davisDC000057,davisPT000255,,###,#
davisBC024536,9.065501549,KIKD,davisDC000057,davisPT000088,,###,#
davisBC024537,5.161150909,KIKD,davisDC000057,davisPT000192,,###,#
davisBC024538,6.823908741,KIKD,davisDC000057,davisPT000111,,###,#
davisBC024539,5.744727495,KIKD,davisDC000057,davisPT000361,,###,#
davisBC024540,6.327902142,KIKD,davisDC000057,davisPT000197,,###,#
davisBC024541,5.0,KIKD,davisDC000057,davisPT000206,,###,#
davisBC024542,5.0,KIKD,davisDC000057,davisPT000414,,###,#
davisBC024543,8.468521083,KIKD,davisDC000057,davisPT000093,,###,#
davisBC024544,7.356547324,KIKD,davisDC000057,davisPT000310,,###,#
davisBC024545,6.657577319,KIKD,davisDC000057,davisPT000371,,###,#
davisBC024546,5.017728767,KIKD,davisDC000057,davisPT000322,,###,#
davisBC024547,7.920818754,KIKD,davisDC000057,davisPT000046,,###,#
davisBC024548,6.244125144,KIKD,davisDC000057,davisPT000014,,###,#
davisBC024549,6.744727495,KIKD,davisDC000057,davisPT000253,,###,#
davisBC024550,5.0,KIKD,davisDC000057,davisPT000254,,###,#
davisBC024551,7.259637311,KIKD,davisDC000057,davisPT000313,,###,#
davisBC024552,5.0,KIKD,davisDC000057,davisPT000015,,###,#
davisBC024553,5.026872146,KIKD,davisDC000057,davisPT000351,,###,#
davisBC024554,5.823908741,KIKD,davisDC000057,davisPT000004,,###,#
davisBC024555,6.920818754,KIKD,davisDC000057,davisPT000221,,###,#
davisBC024556,7.30980392,KIKD,davisDC000057,davisPT000145,,###,#
davisBC024557,7.30980392,KIKD,davisDC000057,davisPT000064,,###,#
davisBC024558,5.744727495,KIKD,davisDC000057,davisPT000110,,###,#
davisBC024559,5.0,KIKD,davisDC000057,davisPT000326,,###,#
davisBC024560,5.0,KIKD,davisDC000057,davisPT000264,,###,#
davisBC024561,6.795880017,KIKD,davisDC000057,davisPT000172,,###,#
davisBC024562,5.397940009,KIKD,davisDC000057,davisPT000363,,###,#
davisBC024563,6.698970004,KIKD,davisDC000057,davisPT000241,,###,#
davisBC024564,7.102372909,KIKD,davisDC000057,davisPT000136,,###,#
davisBC024565,5.537602002,KIKD,davisDC000057,davisPT000180,,###,#
davisBC024566,5.0,KIKD,davisDC000057,davisPT000385,,###,#
davisBC024567,5.0,KIKD,davisDC000057,davisPT000419,,###,#
davisBC024568,5.318758763,KIKD,davisDC000057,davisPT000407,,###,#
davisBC024569,5.0,KIKD,davisDC000057,davisPT000331,,###,#
davisBC024570,5.0,KIKD,davisDC000057,davisPT000239,,###,#
davisBC024571,5.0,KIKD,davisDC000057,davisPT000178,,###,#
davisBC024572,5.0,KIKD,davisDC000057,davisPT000134,,###,#
davisBC024573,6.096910013,KIKD,davisDC000057,davisPT000066,,###,#
davisBC024574,7.173925197,KIKD,davisDC000057,davisPT000400,,###,#
davisBC024575,5.657577319,KIKD,davisDC000057,davisPT000222,,###,#
davisBC024576,6.886056648,KIKD,davisDC000057,davisPT000364,,###,#
davisBC024577,5.698970004,KIKD,davisDC000057,davisPT000175,,###,#
davisBC024578,5.0,KIKD,davisDC000057,davisPT000053,,###,#
davisBC024579,6.795880017,KIKD,davisDC000057,davisPT000082,,###,#
davisBC024580,8.920818754,KIKD,davisDC000057,davisPT000249,,###,#
davisBC024581,7.036212173,KIKD,davisDC000057,davisPT000244,,###,#
davisBC024582,7.086186148,KIKD,davisDC000057,davisPT000403,,###,#
davisBC024583,7.769551079,KIKD,davisDC000057,davisPT000018,,###,#
davisBC024584,5.0,KIKD,davisDC000057,davisPT000308,,###,#
davisBC024585,5.387216143,KIKD,davisDC000057,davisPT000334,,###,#
davisBC024586,6.508638306,KIKD,davisDC000057,davisPT000359,,###,#
davisBC024587,5.397940009,KIKD,davisDC000057,davisPT000355,,###,#
davisBC024588,5.0,KIKD,davisDC000057,davisPT000104,,###,#
davisBC024589,6.958607315,KIKD,davisDC000057,davisPT000071,,###,#
davisBC024590,5.958607315,KIKD,davisDC000057,davisPT000274,,###,#
davisBC024591,5.0,KIKD,davisDC000057,davisPT000050,,###,#
davisBC024592,9.30980392,KIKD,davisDC000057,davisPT000418,,###,#
davisBC024593,9.080921908,KIKD,davisDC000057,davisPT000152,,###,#
davisBC024594,5.113509275,KIKD,davisDC000057,davisPT000328,,###,#
davisBC024595,5.017728767,KIKD,davisDC000057,davisPT000231,,###,#
davisBC024596,5.0,KIKD,davisDC000057,davisPT000035,,###,#
davisBC024597,5.0,KIKD,davisDC000057,davisPT000176,,###,#
davisBC024598,6.013228266,KIKD,davisDC000057,davisPT000302,,###,#
davisBC024599,5.0,KIKD,davisDC000057,davisPT000269,,###,#
davisBC024600,5.0,KIKD,davisDC000057,davisPT000129,,###,#
davisBC024601,5.568636236,KIKD,davisDC000057,davisPT000125,,###,#
davisBC024602,7.537602002,KIKD,davisDC000057,davisPT000409,,###,#
davisBC024603,6.443697499,KIKD,davisDC000057,davisPT000214,,###,#
davisBC024604,5.0,KIKD,davisDC000057,davisPT000321,,###,#
davisBC024605,5.0,KIKD,davisDC000057,davisPT000024,,###,#
davisBC024606,6.107905397,KIKD,davisDC000057,davisPT000240,,###,#
davisBC024607,5.769551079,KIKD,davisDC000057,davisPT000423,,###,#
davisBC024608,7.443697499,KIKD,davisDC000057,davisPT000159,,###,#
davisBC024609,6.853871964,KIKD,davisDC000057,davisPT000277,,###,#
davisBC024610,6.920818754,KIKD,davisDC000057,davisPT000059,,###,#
davisBC024611,6.387216143,KIKD,davisDC000057,davisPT000399,,###,#
davisBC024612,8.853871964,KIKD,davisDC000057,davisPT000422,,###,#
davisBC024613,7.677780705,KIKD,davisDC000057,davisPT000266,,###,#
davisBC024614,6.795880017,KIKD,davisDC000057,davisPT000092,,###,#
davisBC024615,5.0,KIKD,davisDC000057,davisPT000327,,###,#
davisBC024616,5.0,KIKD,davisDC000057,davisPT000150,,###,#
davisBC024617,5.958607315,KIKD,davisDC000057,davisPT000189,,###,#
davisBC024618,7.468521083,KIKD,davisDC000057,davisPT000292,,###,#
davisBC024619,6.853871964,KIKD,davisDC000057,davisPT000344,,###,#
davisBC024620,6.48148606,KIKD,davisDC000057,davisPT000246,,###,#
davisBC024621,7.958607315,KIKD,davisDC000057,davisPT000158,,###,#
davisBC024622,7.26760624,KIKD,davisDC000057,davisPT000141,,###,#
davisBC024623,5.455931956,KIKD,davisDC000057,davisPT000056,,###,#
davisBC024624,6.397940009,KIKD,davisDC000057,davisPT000300,,###,#
davisBC024625,5.0,KIKD,davisDC000057,davisPT000265,,###,#
davisBC024626,5.0,KIKD,davisDC000057,davisPT000357,,###,#
davisBC024627,6.769551079,KIKD,davisDC000057,davisPT000090,,###,#
davisBC024628,8.744727495,KIKD,davisDC000057,davisPT000242,,###,#
davisBC024629,6.677780705,KIKD,davisDC000057,davisPT000042,,###,#
davisBC024630,7.431798276,KIKD,davisDC000057,davisPT000329,,###,#
davisBC024631,7.602059991,KIKD,davisDC000057,davisPT000101,,###,#
davisBC024632,7.113509275,KIKD,davisDC000057,davisPT000171,,###,#
davisBC024633,7.26760624,KIKD,davisDC000057,davisPT000068,,###,#
davisBC024634,9.070581074,KIKD,davisDC000057,davisPT000019,,###,#
davisBC024635,5.408935393,KIKD,davisDC000057,davisPT000038,,###,#
davisBC024636,5.522878745,KIKD,davisDC000057,davisPT000408,,###,#
davisBC024637,5.0,KIKD,davisDC000057,davisPT000275,,###,#
davisBC024638,5.0,KIKD,davisDC000057,davisPT000267,,###,#
davisBC024639,5.283996656,KIKD,davisDC000057,davisPT000278,,###,#
davisBC024640,6.060480747,KIKD,davisDC000057,davisPT000413,,###,#
davisBC024641,8.207608311,KIKD,davisDC000057,davisPT000248,,###,#
davisBC024642,5.795880017,KIKD,davisDC000057,davisPT000401,,###,#
davisBC024643,6.721246399,KIKD,davisDC000057,davisPT000006,,###,#
davisBC024644,5.698970004,KIKD,davisDC000057,davisPT000295,,###,#
davisBC024645,7.823908741,KIKD,davisDC000057,davisPT000366,,###,#
davisBC024646,6.337242168,KIKD,davisDC000057,davisPT000368,,###,#
davisBC024647,7.602059991,KIKD,davisDC000057,davisPT000078,,###,#
davisBC024648,5.0,KIKD,davisDC000057,davisPT000162,,###,#
davisBC024649,8.958607315,KIKD,davisDC000057,davisPT000047,,###,#
davisBC024650,5.0,KIKD,davisDC000057,davisPT000273,,###,#
davisBC024651,6.721246399,KIKD,davisDC000057,davisPT000099,,###,#
davisBC024652,6.096910013,KIKD,davisDC000057,davisPT000124,,###,#
davisBC024653,7.318758763,KIKD,davisDC000057,davisPT000034,,###,#
davisBC024654,6.795880017,KIKD,davisDC000057,davisPT000122,,###,#
davisBC024655,5.0,KIKD,davisDC000057,davisPT000336,,###,#
davisBC024656,5.0,KIKD,davisDC000057,davisPT000039,,###,#
davisBC024657,5.0,KIKD,davisDC000057,davisPT000013,,###,#
davisBC024658,5.0,KIKD,davisDC000057,davisPT000044,,###,#
davisBC024659,8.27572413,KIKD,davisDC000057,davisPT000118,,###,#
davisBC024660,5.48148606,KIKD,davisDC000057,davisPT000117,,###,#
davisBC024661,5.698970004,KIKD,davisDC000057,davisPT000426,,###,#
davisBC024662,5.0,KIKD,davisDC000057,davisPT000284,,###,#
davisBC024663,7.408935393,KIKD,davisDC000057,davisPT000166,,###,#
davisBC024664,6.744727495,KIKD,davisDC000057,davisPT000370,,###,#
davisBC024665,5.387216143,KIKD,davisDC000057,davisPT000026,,###,#
davisBC024666,6.853871964,KIKD,davisDC000057,davisPT000007,,###,#
davisBC024667,7.795880017,KIKD,davisDC000057,davisPT000223,,###,#
davisBC024668,6.585026652,KIKD,davisDC000057,davisPT000032,,###,#
davisBC024669,7.318758763,KIKD,davisDC000057,davisPT000387,,###,#
davisBC024670,6.040958608,KIKD,davisDC000057,davisPT000416,,###,#
davisBC024671,5.853871964,KIKD,davisDC000057,davisPT000309,,###,#
davisBC024672,6.468521083,KIKD,davisDC000057,davisPT000201,,###,#
davisBC024673,5.0,KIKD,davisDC000057,davisPT000131,,###,#
davisBC024674,5.494850022,KIKD,davisDC000057,davisPT000317,,###,#
davisBC024675,5.823908741,KIKD,davisDC000057,davisPT000381,,###,#
